iter	RMSE
380	1.161291818
381	1.160748287
382	1.158696498
383	1.157739761
384	1.155968323
385	1.154492688
386	1.153904278
387	1.15308137
388	1.151526391
389	1.151299298
390	1.149603421
391	1.149268244
392	1.147532453
393	1.145843247
394	1.144619419
395	1.142531223
396	1.141683401
397	1.140691024
398	1.139277838
399	1.137153797
400	1.135917051
401	1.135339166
402	1.13340949
403	1.13161385
404	1.130755359
405	1.12964887
406	1.127805468
407	1.127030967
408	1.124617586
409	1.12377637
410	1.122619871
411	1.121383939
412	1.119551799
413	1.118804722
414	1.117332098
415	1.116137683
416	1.115794912
417	1.114958057
418	1.112466364
419	1.112096144
420	1.109625771
421	1.10788854
422	1.106055658
423	1.105461276
424	1.104917722
425	1.104310567
426	1.103050572
427	1.102384834
428	1.101307519
429	1.100419151
430	1.099874439
431	1.099217517
432	1.098797533
433	1.098334916
434	1.097058183
435	1.096290422
436	1.09434844
437	1.091932895
438	1.0911575
439	1.089746965
440	1.089583942
441	1.087751435
442	1.086316621
443	1.084525454
444	1.083457077
445	1.082573852
446	1.081199317
447	1.079810766
448	1.078028827
449	1.07640618
450	1.07616559
451	1.075268335
452	1.073684981
453	1.073064504
454	1.072894105
455	1.072404287
456	1.071034222
457	1.07020104
458	1.068910717
459	1.066572004
460	1.065290379
461	1.064858776
462	1.063966801
463	1.062958301
464	1.062654627
465	1.061562303
466	1.060751541
467	1.060254267
468	1.0593339
469	1.057258404
470	1.056497103
471	1.05467864
472	1.053929058
473	1.05269769
474	1.052434498
475	1.051679491
476	1.051495025
477	1.050409427
478	1.049550279
479	1.049151631
480	1.047556294
481	1.045357788
482	1.044878727
483	1.043453855
484	1.042789305
485	1.041713709
486	1.04055203
487	1.039080181
488	1.038265589
489	1.036076679
490	1.035217497
491	1.034198725
492	1.033050122
493	1.032685847
494	1.030777964
495	1.028968395
496	1.028275389
497	1.027408047
498	1.026190418
499	1.026120971
500	1.0256916
501	1.024589855
502	1.024162383
503	1.023201735
504	1.022606373
505	1.021340899
506	1.020448651
507	1.019764748
508	1.018419453
509	1.01748985
510	1.016760474
511	1.01624407
512	1.016039518
513	1.015658009
514	1.014468967
515	1.012720122
516	1.011295036
517	1.009985481
518	1.008169784
519	1.007481489
520	1.006363921
521	1.005428495
522	1.00452259
523	1.003583627
524	1.002845615
525	1.001728351
526	1.000875588
527	0.9984794249
528	0.9980479808
529	0.9977606754
530	0.9966057289
531	0.9946017479
532	0.9940837943
533	0.9932581944
534	0.9928962784
535	0.9918901202
536	0.9915602235
537	0.9908657377
538	0.9886747446
539	0.9877533136
540	0.9873396472
541	0.9869099913
542	0.9864909953
543	0.9852153568
544	0.9846367099
545	0.9842270386
546	0.9838274785
547	0.9824841101
548	0.9820951115
549	0.981305815
550	0.9807126268
551	0.9798670545
552	0.9794861011
553	0.9784988029
554	0.9771828459
555	0.9763712973
556	0.9752021516
557	0.9733458594
558	0.9723517935
559	0.9707507363
560	0.9701756461
561	0.9698801592
562	0.9692717041
563	0.968992932
564	0.9685407999
565	0.9674902864
566	0.9665205717
567	0.966058397
568	0.9655918672
569	0.964371789
570	0.9640765709
571	0.9637386733
572	0.9633003755
573	0.9625213775
574	0.9618912382
575	0.9616242478
576	0.9615275791
577	0.9608784475
578	0.9604147015
579	0.9601094582
580	0.9597433976
581	0.9594755582
582	0.9594069633
583	0.9591173531
584	0.9584332506
585	0.9581105866
586	0.9578930886
587	0.9558401491
588	0.9555556479
589	0.9541289054
590	0.9538512105
591	0.9535192389
592	0.9532111937
593	0.9530122048
594	0.9518092587
595	0.9514100443
596	0.9491085488
597	0.9487188105
598	0.9469748472
599	0.9461704441
600	0.9458561325
601	0.9448069787
602	0.9440537548
603	0.9436769003
604	0.9425932767
605	0.9423198177
606	0.9409921025
607	0.9406673406
608	0.9403786921
609	0.9399696876
610	0.9397465374
611	0.9395134513
612	0.9392838695
613	0.9381069547
614	0.9376796983
615	0.9365862902
616	0.9357481121
617	0.9347378917
618	0.9341739104
619	0.9333294175
620	0.9315534186
621	0.9301866265
622	0.9284797089
623	0.9282373174
624	0.9273799712
625	0.9267254072
626	0.9258572366
627	0.9243332263
628	0.9233100037
629	0.9231005554
630	0.9218620261
631	0.9215859738
632	0.9212876436
633	0.9198216882
634	0.9176782115
635	0.9165305866
636	0.9148165217
637	0.9141520107
638	0.9130752793
639	0.9114574211
640	0.9102031997
641	0.9097544367
642	0.9090860025
643	0.9083120549
644	0.9069152001
645	0.9059587579
646	0.9047750462
647	0.9031987361
648	0.9025929985
649	0.9017096739
650	0.9014102892
651	0.9010850419
652	0.9003376947
653	0.8998129912
654	0.8987991884
655	0.8973066626
656	0.8959770804
657	0.8950242774
658	0.8945899369
659	0.8932621821
660	0.8925971678
661	0.8917578104
662	0.8912125696
663	0.8901516853
664	0.888447595
665	0.8876778391
666	0.8863973111
667	0.8854335343
668	0.8839050733
669	0.8828716981
670	0.8819065653
671	0.8817191534
672	0.8808044125
673	0.8789823219
674	0.8786489789
675	0.877517668
676	0.8763934204
677	0.8753804604
678	0.8743830862
679	0.8740593775
680	0.8738242512
681	0.8728856015
682	0.8719883404
683	0.870456335
684	0.8690446006
685	0.8687720507
686	0.8681872058
687	0.8666499568
688	0.865789004
689	0.8639178937
690	0.8637022945
691	0.8632861528
692	0.8623418257
693	0.8619578961
694	0.8601788976
695	0.8595363286
696	0.8585666304
697	0.8578680766
698	0.8568331258
699	0.8564120948
700	0.8561716203
701	0.8553813319
702	0.8553143956
703	0.8536439736
704	0.8524683323
705	0.8524030458
706	0.8513003581
707	0.8511617069
708	0.8508056982
709	0.8498900441
710	0.8484191133
711	0.8471336008
712	0.8464099548
713	0.8461554158
714	0.8451586238
715	0.845000623
716	0.84392711
717	0.8437598978
718	0.8430967663
719	0.8424125272
720	0.8415714303
721	0.8411906537
722	0.8403283681
723	0.8401612348
724	0.8392750693
725	0.8389343257
726	0.8374635027
727	0.8367202326
728	0.8352180113
729	0.8351012911
730	0.8340955938
731	0.8338043641
732	0.8336739972
733	0.8328284472
734	0.8320127446
735	0.8316393762
736	0.8305000288
737	0.8292874594
738	0.828525131
739	0.8275274373
740	0.82697494
741	0.8259473663
742	0.8240790187
743	0.8227903315
744	0.8212058878
745	0.8211507565
746	0.8201649468
747	0.8198788103
748	0.8191783626
749	0.8185444182
750	0.8181853985
751	0.8169573326
752	0.8165043421
753	0.8151816283
754	0.814251078
755	0.8133501006
756	0.8125926642
757	0.8116349053
758	0.8106669113
759	0.8094524281
760	0.809070368
761	0.8089821985
762	0.8081893241
763	0.8074180626
764	0.8062201028
765	0.8049110558
766	0.8042702644
767	0.8041776757
768	0.8032957742
769	0.8026240152
770	0.8013914332
771	0.8010002656
772	0.7999581401
773	0.7993431135
774	0.798406699
775	0.7976654858
776	0.7976149462
777	0.7966587206
778	0.795641595
779	0.7946508235
780	0.7945445604
781	0.7945040729
782	0.7943495549
783	0.7940535765
784	0.7925352039
785	0.7921476289
786	0.7913449651
787	0.7908637828
788	0.7901550735
789	0.789167418
790	0.7891222637
791	0.7885628155
792	0.7873516705
793	0.7865709205
794	0.7856382968
795	0.7850505422
796	0.7844343574
797	0.7837089654
798	0.7832191801
799	0.7831705601
800	0.7824807573
801	0.7816587061
802	0.7799833925
803	0.779907882
804	0.7793864722
805	0.7793545692
806	0.7792275723
807	0.7784485517
808	0.7781024949
809	0.776504958
810	0.7757021621
811	0.7755798385
812	0.7755371671
813	0.7749155288
814	0.7742639991
815	0.773737605
816	0.7725286231
817	0.7719753185
818	0.7710486221
819	0.7700278905
820	0.7695803426
821	0.769323536
822	0.7682690945
823	0.7675663898
824	0.7670137589
825	0.7667274704
826	0.7659285969
827	0.7655419641
828	0.7643592666
829	0.7632099536
830	0.762165351
831	0.7613074317
832	0.7611923919
833	0.7607296452
834	0.7600313292
835	0.7597189555
836	0.7590774467
837	0.7580638421
838	0.7572184008
839	0.7560845398
840	0.7553798958
841	0.7551510917
842	0.7544279107
843	0.7539072927
844	0.7536359617
845	0.7526398498
846	0.7519786575
847	0.751923878
848	0.7510527425
849	0.7500354202
850	0.7494199273
851	0.7487279851
852	0.7481628893
853	0.7468988521
854	0.746272841
855	0.7460154713
856	0.7451789714
857	0.7445079317
858	0.7430455296
859	0.7427517346
860	0.7427100635
861	0.7417758908
862	0.7402805908
863	0.7402543489
864	0.7394925155
865	0.7391983708
866	0.7386498391
867	0.7376141157
868	0.7364702321
869	0.7357053864
870	0.7351841754
871	0.7346636014
872	0.733662502
873	0.7327511535
874	0.7317024406
875	0.7312434493
876	0.7305432795
877	0.7294354652
878	0.7293014949
879	0.7282576561
880	0.7281706514
881	0.7276268774
882	0.7268765122
883	0.726617219
884	0.7258218367
885	0.7249843345
886	0.7246860371
887	0.723025793
888	0.722370418
889	0.7216939874
890	0.7216300039
891	0.7204125646
892	0.7201108317
893	0.7200747284
894	0.718921879
895	0.7177941587
896	0.7175661045
897	0.7163221947
898	0.7161716298
899	0.7154204064
900	0.714276094
901	0.7137670069
902	0.7130167394
903	0.7123952375
904	0.7111098619
905	0.7106948422
906	0.7102716831
907	0.7094794298
908	0.7083345081
909	0.7071953841
910	0.7065793004
911	0.7062990763
912	0.705359652
913	0.7046293044
914	0.7040378776
915	0.7031680155
916	0.702133688
917	0.7016548457
918	0.7008351993
919	0.7000559383
920	0.6994859883
921	0.6984295543
922	0.6978995256
923	0.6970322142
924	0.6965280014
925	0.6959660014
926	0.6952578376
927	0.6946555194
928	0.6942708792
929	0.6942024538
930	0.6936474421
931	0.6927942346
932	0.6922663658
933	0.6922341438
934	0.6917457546
935	0.6909049118
936	0.6898313919
937	0.6891615358
938	0.6888916751
939	0.6883888967
940	0.6876772665
941	0.6867143621
942	0.6865893521
943	0.6855999947
944	0.684856767
945	0.684424976
946	0.6843854932
947	0.6840460778
948	0.6833730581
949	0.6833241251
950	0.683194252
951	0.683110999
952	0.6827753951
953	0.6818048978
954	0.6814596421
955	0.6814062709
956	0.6809018109
957	0.6808723254
958	0.6805707454
959	0.6801996414
960	0.6793178566
961	0.6782335501
962	0.6778424463
963	0.6767508822
964	0.6761402751
965	0.6755543755
966	0.6753778064
967	0.6749041635
968	0.6747657832
969	0.6741405412
970	0.6738711304
971	0.6727602885
972	0.6724544043
973	0.6720411935
974	0.6716216545
975	0.6709719391
976	0.6703287581
977	0.6698014659
978	0.6685291995
979	0.6680564663
980	0.6670552758
981	0.6667282922
982	0.6661011316
983	0.6656757417
984	0.6646874303
985	0.6640432428
986	0.6633336509
987	0.6629353436
988	0.6619198838
989	0.6612965221
990	0.6603930507
991	0.6599104742
992	0.6589442744
993	0.6583767131
994	0.6579352513
995	0.6572269936
996	0.6564003292
997	0.6553299722
998	0.6546866372
999	0.6541335173
